grid_cell_id,grid_cell_order,centroid_latitude,centroid_longitude,latitude_band,C3_richness,N0_richness,classified_richness_C3_plus_N0,C3_fraction,dominant_ecoregion,second_ecoregion,dominant_overlap_km2,second_overlap_km2,ecoregion_covered_km2,full_cell_area_km2,dominant_fraction_of_covered_land,second_fraction_of_covered_land,dominant_minus_second_fraction,dominant_fraction_of_full_cell,ecoregion_coverage_fraction,centroid_ecoregion,centroid_on_ecoregion_boundary,centroid_outside_mapped_mainland,centroid_agrees_with_dominant,ambiguous_dominant_assignment,low_mapped_land_coverage,primary_assignment_eligible,sensitivity_unambiguous_eligible,ecoregion_overlap_count_any,ecoregion_overlap_count_ge1pct_mapped,ecoregion_overlap_count_ge5pct_mapped,ecoregion_overlap_count_ge1pct_full_cell,ecoregion_overlap_shannon,ecoregion_effective_number,ecoregion_overlap_simpson_diversity,overlaps_Costa_Central_del_Golfo,overlaps_Sierra_de_la_Giganta,overlaps_Costa_Golfo_and_Sierra_Giganta,dominant_second_Costa_Golfo_Sierra_Giganta_interface,rook_neighbor_degree,local_unique_dominant_ecoregions_focal_plus_neighbors,adjacent_cross_boundary_edges,adjacent_cross_boundary_fraction,local_distinct_ecoregion_interfaces,distance_to_Mulege_km,Mulege_focal_primary_75km,Mulege_focal_sensitivity_50km,Mulege_focal_sensitivity_100km,Mulege_focal_sensitivity_125km,central_Gulf_latitude_corridor_26p4_27p4,inverse_dominant_fraction,z_effective_ecoregions,z_overlap_count_ge1pct,z_local_unique_ecoregions,z_adjacent_cross_boundary_fraction,z_inverse_dominant_fraction,ecoregion_junction_score_components_available,ecoregion_junction_score_primary,ecoregion_junction_score_primary_eligible
BJA25K_C+0007_R-0013,37,24.6770297,-111.644739,24-26N,6,8,14,0.4285714285714285,Planicies de Magdalena,,618.08406976521,0.0,618.08406976521,623.660678701609,1.0,0.0,1.0,0.99105826433052,0.99105826433052,Planicies de Magdalena,False,False,True,False,False,True,True,1,1,1,1,-0.0,1.0,0.0,False,False,False,False,3,1,0,0.0,0,248.34997449064264,False,False,False,False,False,0.0,-0.757147538817445,-0.9050812744111771,-0.9007158990918056,-0.9005814331923898,-0.7354448908226539,5,-0.8397942072670942,True
BJA25K_C+0008_R-0013,38,24.6735278,-111.3973902,24-26N,1,1,2,0.5,Planicies de Magdalena,,623.660411841459,0.0,623.660411841459,623.660411841459,1.0,0.0,1.0,1.0,1.0,Planicies de Magdalena,False,False,True,False,False,True,True,1,1,1,1,-0.0,1.0,0.0,False,False,False,False,3,1,0,0.0,0,253.268889068845,False,False,False,False,False,0.0,-0.757147538817445,-0.9050812744111771,-0.9007158990918056,-0.9005814331923898,-0.7354448908226539,5,-0.8397942072670942,True
BJA25K_C+0010_R-0013,39,24.665211,-110.9027152,24-26N,1,0,1,1.0,Sierra de la Giganta,Planicies de Magdalena,450.098776284805,128.074891281638,623.659344086141,623.659344086143,0.721706137417604,0.205360334124887,0.516345803292717,0.721706137417601,0.999999999999997,Sierra de la Giganta,False,False,True,False,False,True,True,3,3,3,3,0.7514134794107161,2.1199944683480223,0.4316480848086156,True,True,True,False,3,3,2,0.6666666666666666,2,269.8753098436053,False,False,False,False,False,0.27829386258239597,1.4566767503317763,1.810162548822354,1.9846282522361816,1.2526665815487037,0.9552917231590202,5,1.4918851712196073,True
BJA25K_C+0011_R-0013,40,24.6603964,-110.6553907,24-26N,0,2,2,0.0,Costa Central del Golfo,Sierra de la Giganta,148.040570735176,10.807437412284,158.84800814746,623.658896580509,0.931963657975167,0.0680363420248327,0.863927315950335,0.237374262672873,0.254703346682643,,False,True,False,False,False,True,True,2,2,2,2,0.24852969839015174,1.2821388992651552,0.12681479637742532,True,True,True,True,3,2,2,0.6666666666666666,1,281.1638517406372,False,False,False,False,False,0.068036342024833,-0.19946090217868379,0.45254063720558846,0.541956176572188,1.2526665815487037,-0.32209932338777303,5,0.34512063395200465,True
BJA25K_C+0005_R-0012,41,24.9075882,-112.1369225,24-26N,1,4,5,0.2,Planicies de Magdalena,,301.240848215023,0.0,301.240848215023,623.686287543063,1.0,0.0,1.0,0.483000595382215,0.483000595382215,Planicies de Magdalena,False,False,True,False,False,True,True,1,1,1,1,-0.0,1.0,0.0,False,False,False,False,2,1,0,0.0,0,220.99249251864413,False,False,False,False,False,0.0,-0.757147538817445,-0.9050812744111771,-0.9007158990918056,-0.9005814331923898,-0.7354448908226539,5,-0.8397942072670942,True
BJA25K_C+0006_R-0012,42,24.9049518,-111.8891016,24-26N,1,6,7,0.1428571428571428,Planicies de Magdalena,,620.426760320794,0.0,620.426760320794,623.685820264317,1.0,0.0,1.0,0.994774516531189,0.994774516531189,Planicies de Magdalena,False,False,True,False,False,True,True,1,1,1,1,-0.0,1.0,0.0,False,False,False,False,3,1,0,0.0,0,220.914754897246,False,False,False,False,False,0.0,-0.757147538817445,-0.9050812744111771,-0.9007158990918056,-0.9005814331923898,-0.7354448908226539,5,-0.8397942072670942,True
BJA25K_C+0008_R-0012,43,24.8983609,-111.3934777,24-26N,0,1,1,0.0,Planicies de Magdalena,,623.685261774441,0.0,623.685261774441,623.685261774441,1.0,0.0,1.0,1.0,1.0,Planicies de Magdalena,False,False,True,False,False,True,True,1,1,1,1,-0.0,1.0,0.0,False,False,False,False,2,1,0,0.0,0,229.09906650508282,False,False,False,False,False,0.0,-0.757147538817445,-0.9050812744111771,-0.9007158990918056,-0.9005814331923898,-0.7354448908226539,5,-0.8397942072670942,True
BJA25K_C+0010_R-0012,44,24.890013,-110.8978835,24-26N,2,2,4,0.5,Sierra de la Giganta,Planicies de Magdalena,593.87427421805,28.1117568423743,623.684273459035,623.68427345904,0.952203381567319,0.0450736984058662,0.907129683161452,0.952203381567311,0.999999999999993,Sierra de la Giganta,False,False,True,False,False,True,True,3,2,1,2,0.2024213789645561,1.2243638205864211,0.09126966755030841,True,True,True,False,2,1,0,0.0,0,247.33089617351052,False,False,False,False,False,0.047796618432681015,-0.31366135236050074,0.45254063720558846,-0.9007158990918056,-0.9005814331923898,-0.4450630187297367,5,-0.4214962132337689,True
BJA25K_C+0011_R-0012,45,24.8851803,-110.6500996,24-26N,1,4,5,0.2,Sierra de la Giganta,Costa Central del Golfo,105.803508802459,80.9827137034471,186.786222505906,623.683884560854,0.566441718147138,0.433558281852862,0.132883436294276,0.169642845392674,0.299488614552588,,False,True,False,False,False,True,True,2,2,2,2,0.6842920076857054,1.98236783739288,0.4911709961793125,True,True,True,True,2,2,1,0.5,1,259.60011294071717,False,False,False,False,False,0.43355828185286205,1.1846386402760445,0.45254063720558846,0.541956176572188,0.7143545778634305,1.8985796421710885,5,0.9584139348176681,True
BJA25K_C+0005_R-0011,46,25.1324457,-112.1343651,24-26N,0,6,6,0.0,Planicies de Magdalena,,305.572668004243,0.0,305.572668004243,623.711449844424,1.0,0.0,1.0,0.489926340265942,0.489926340265942,Planicies de Magdalena,False,False,True,False,False,True,True,1,1,1,1,-0.0,1.0,0.0,False,False,False,False,2,1,0,0.0,0,196.03917531750457,False,False,False,False,False,0.0,-0.757147538817445,-0.9050812744111771,-0.9007158990918056,-0.9005814331923898,-0.7354448908226539,5,-0.8397942072670942,True
BJA25K_C+0006_R-0011,47,25.1297994,-111.8860795,24-26N,0,5,5,0.0,Planicies de Magdalena,,623.711251240953,0.0,623.711251240953,623.711251240952,1.0,0.0,1.0,1.0,1.0,Planicies de Magdalena,False,False,True,False,False,True,True,1,1,1,1,-0.0,1.0,0.0,False,False,False,False,3,1,0,0.0,0,195.95052825402863,False,False,False,False,False,0.0,-0.757147538817445,-0.9050812744111771,-0.9007158990918056,-0.9005814331923898,-0.7354448908226539,5,-0.8397942072670942,True
BJA25K_C+0007_R-0011,48,25.126712,-111.6377997,24-26N,1,5,6,0.1666666666666666,Planicies de Magdalena,,623.710742147392,0.0,623.710742147392,623.710742147392,1.0,0.0,1.0,1.0,1.0,Planicies de Magdalena,False,False,True,False,False,True,True,1,1,1,1,-0.0,1.0,0.0,False,False,False,False,3,1,0,0.0,0,199.02851128500845,False,False,False,False,False,0.0,-0.757147538817445,-0.9050812744111771,-0.9007158990918056,-0.9005814331923898,-0.7354448908226539,5,-0.8397942072670942,True
BJA25K_C+0008_R-0011,49,25.1231837,-111.3895266,24-26N,1,0,1,1.0,Planicies de Magdalena,,623.710312810359,0.0,623.710312810359,623.71031281036,1.0,0.0,1.0,0.999999999999999,0.999999999999999,Planicies de Magdalena,False,False,True,False,False,True,True,1,1,1,1,-0.0,1.0,0.0,False,False,False,False,2,1,0,0.0,0,205.13086904851764,False,False,False,False,False,0.0,-0.757147538817445,-0.9050812744111771,-0.9007158990918056,-0.9005814331923898,-0.7354448908226539,5,-0.8397942072670942,True
BJA25K_C+0007_R-0010,50,25.3515385,-111.6342788,24-26N,1,1,2,0.5,Planicies de Magdalena,,623.736107005808,0.0,623.736107005808,623.736107005809,1.0,0.0,1.0,1.0,1.0,Planicies de Magdalena,False,False,True,False,False,True,True,1,1,1,1,-0.0,1.0,0.0,False,False,False,False,2,1,0,0.0,0,174.51639689160828,False,False,False,False,False,0.0,-0.757147538817445,-0.9050812744111771,-0.9007158990918056,-0.9005814331923898,-0.7354448908226539,5,-0.8397942072670942,True
BJA25K_C+0009_R-0010,51,25.3440127,-111.1368025,24-26N,0,1,1,0.0,Sierra de la Giganta,Costa Central del Golfo,524.617243371995,48.4633798304086,620.207382822191,623.735290177204,0.845873909118555,0.0781406045343751,0.76773330458418,0.84108956416904,0.994343902917516,Sierra de la Giganta,False,False,True,False,False,True,True,3,3,3,3,0.5366169407485668,1.7102113181561853,0.27261758166009586,True,True,True,True,1,1,0,0.0,0,191.4113430579208,False,False,False,False,False,0.15412609088144502,0.6466835612432064,1.810162548822354,-0.9007158990918056,-0.9005814331923898,0.2009272684662447,5,0.1712952092495219,True
BJA25K_C+0005_R-0009,52,25.5821337,-112.1291747,24-26N,1,0,1,1.0,Planicies de Magdalena,,168.100783711957,0.0,168.100783711957,623.762169748749,1.0,0.0,1.0,0.269494996433766,0.269494996433766,,False,True,False,False,False,True,True,1,1,1,1,-0.0,1.0,0.0,False,False,False,False,2,1,0,0.0,0,146.18737155353642,False,False,False,False,False,0.0,-0.757147538817445,-0.9050812744111771,-0.9007158990918056,-0.9005814331923898,-0.7354448908226539,5,-0.8397942072670942,True
BJA25K_C+0006_R-0009,53,25.5794672,-111.879946,24-26N,0,7,7,0.0,Planicies de Magdalena,,623.419951711605,0.0,623.419951711605,623.762002113324,1.0,0.0,1.0,0.999451633154055,0.999451633154055,Planicies de Magdalena,False,False,True,False,False,True,True,1,1,1,1,-0.0,1.0,0.0,False,False,False,False,3,1,0,0.0,0,146.06608023211524,False,False,False,False,False,0.0,-0.757147538817445,-0.9050812744111771,-0.9007158990918056,-0.9005814331923898,-0.7354448908226539,5,-0.8397942072670942,True
BJA25K_C+0007_R-0009,54,25.5763565,-111.6307233,24-26N,2,2,4,0.5,Planicies de Magdalena,,623.761573205617,0.0,623.761573205617,623.761573205617,1.0,0.0,1.0,0.999999999999999,0.999999999999999,Planicies de Magdalena,False,False,True,False,False,True,True,1,1,1,1,-0.0,1.0,0.0,False,False,False,False,4,2,1,0.25,1,150.16729696035014,False,False,False,False,False,0.0,-0.757147538817445,-0.9050812744111771,0.541956176572188,-0.09311342766447968,-0.7354448908226539,5,-0.3897661910287135,True
BJA25K_C+0008_R-0009,55,25.5728014,-111.3815077,24-26N,1,0,1,1.0,Sierra de la Giganta,Planicies de Magdalena,422.937296590437,200.823730307275,623.761026897712,623.761026897713,0.678043799392091,0.321956200607909,0.356087598784183,0.678043799392091,0.999999999999999,Sierra de la Giganta,False,False,True,False,False,True,True,2,2,2,2,0.6283352028586733,1.8744873390415075,0.43660081099605763,False,True,False,False,3,2,1,0.3333333333333333,1,158.1632462752459,False,False,False,False,False,0.32195620060790897,0.9713978838926136,0.45254063720558846,0.541956176572188,0.17604257417815697,1.220556335417303,5,0.6724987214531699,True
BJA25K_C+0009_R-0009,56,25.5688021,-111.1323001,24-26N,1,1,2,0.5,Sierra de la Giganta,Costa Central del Golfo,216.447905215931,103.080073172022,319.527978387953,623.760731122119,0.677398912946308,0.322601087053692,0.354797825892616,0.347004699745286,0.512260490994898,,False,True,False,False,False,True,True,2,2,2,2,0.6288145597410317,1.8753861028454684,0.43705925137093593,True,True,True,True,3,2,1,0.3333333333333333,1,169.50399866379865,False,False,False,False,False,0.32260108705369195,0.9731744151127646,0.45254063720558846,0.541956176572188,0.17604257417815697,1.2244742555454302,5,0.6736376117228255,True
BJA25K_C+0005_R-0008,58,25.8069659,-112.1265412,24-26N,2,1,3,0.6666666666666666,Planicies de Magdalena,,303.048613933428,0.0,303.048613933428,623.787638014902,1.0,0.0,1.0,0.48582016613511,0.48582016613511,,False,True,False,False,False,True,True,1,1,1,1,-0.0,1.0,0.0,False,False,False,False,2,1,0,0.0,0,121.31001952978838,False,False,False,True,False,0.0,-0.757147538817445,-0.9050812744111771,-0.9007158990918056,-0.9005814331923898,-0.7354448908226539,5,-0.8397942072670942,True
BJA25K_C+0006_R-0008,59,25.8042893,-111.876834,24-26N,0,1,1,0.0,Planicies de Magdalena,,623.787619698571,0.0,623.787619698571,623.787619698572,1.0,0.0,1.0,0.999999999999999,0.999999999999999,Planicies de Magdalena,False,False,True,False,False,True,True,1,1,1,1,-0.0,1.0,0.0,False,False,False,False,4,1,0,0.0,0,121.16254695616266,False,False,False,True,False,0.0,-0.757147538817445,-0.9050812744111771,-0.9007158990918056,-0.9005814331923898,-0.7354448908226539,5,-0.8397942072670942,True
BJA25K_C+0007_R-0008,60,25.8011667,-111.6271329,24-26N,4,5,9,0.4444444444444444,Planicies de Magdalena,Sierra de la Giganta,321.432145789751,302.354920092153,623.787065881904,623.787065881902,0.515291456605169,0.484708543394831,0.0305829132103372,0.51529145660517,1.0,Sierra de la Giganta,False,False,False,True,False,True,False,2,2,2,2,0.6926794503413283,1.9990647583002186,0.4995323427097844,False,True,False,False,3,2,1,0.3333333333333333,1,126.07508266632205,False,False,False,False,False,0.48470854339483105,1.2176424185118344,0.45254063720558846,0.541956176572188,0.17604257417815697,2.2093361180820175,5,0.919503584909957,True
BJA25K_C+0008_R-0008,61,25.7975981,-111.3774391,24-26N,6,11,17,0.3529411764705882,Sierra de la Giganta,Costa Central del Golfo,411.779109591279,90.8621210566571,502.853655150313,623.786862274829,0.8188845907229,0.180692971257207,0.638191619465693,0.660127897034574,0.806130564078416,Sierra de la Giganta,False,False,True,False,False,True,True,3,2,2,2,0.47606290426543657,1.6097242712965483,0.29677789876094984,True,True,True,True,4,3,3,0.75,2,135.49877473602143,False,False,False,False,False,0.18111540927710001,0.4480569864076474,0.45254063720558846,1.9846282522361816,1.5218225833913406,0.36489721151316534,5,0.9543891341507846,True
BJA25K_C+0009_R-0008,62,25.7935835,-111.1277535,24-26N,0,1,1,0.0,Costa Central del Golfo,Sierra de la Giganta,11.426219557496,6.72170037691259,18.1479199344086,623.786477947911,0.629615933880764,0.370384066119236,0.259231867761528,0.0183175172297501,0.0290931602014047,,False,True,False,False,True,False,False,2,2,2,2,0.6591597707720808,1.9331673481088034,0.46639941936843476,True,True,True,True,2,2,2,1.0,1,148.5781376847947,False,False,False,False,False,0.370384066119236,1.0873870544036857,0.45254063720558846,0.541956176572188,2.329290588919251,1.5147732635133682,5,1.1851895441228164,True
BJA25K_C+0004_R-0007,63,26.0340305,-112.3740778,26-28N,0,1,1,0.0,Planicies de Magdalena,,63.2105184540327,0.0,63.2105184540327,623.813924803527,1.0,0.0,1.0,0.101329123863243,0.101329123863243,,False,True,False,False,False,True,True,1,1,1,1,-0.0,1.0,0.0,False,False,False,False,1,1,0,0.0,0,102.94650587736209,False,False,False,True,False,0.0,-0.757147538817445,-0.9050812744111771,-0.9007158990918056,-0.9005814331923898,-0.7354448908226539,5,-0.8397942072670942,True
BJA25K_C+0006_R-0007,64,26.0291046,-111.8736914,26-28N,6,10,16,0.375,Planicies de Magdalena,Sierra de la Giganta,382.147676577275,241.66559332821,623.813269905485,623.813269905486,0.61259946688081,0.38740053311919,0.225198933761619,0.612599466880809,1.0,Planicies de Magdalena,False,False,True,False,False,True,True,2,2,2,2,0.667571100270248,1.949496434035826,0.4746427201163146,False,True,False,False,2,2,1,0.5,1,96.31050242266379,False,False,True,True,False,0.38740053311919,1.1196637558218345,0.45254063720558846,0.541956176572188,0.7143545778634305,1.618154500636105,5,0.8893339296198294,True
BJA25K_C+0008_R-0007,65,26.0223878,-111.3733306,26-28N,7,13,20,0.35,Costa Central del Golfo,Sierra de la Giganta,291.003391858865,101.717664417503,392.721056276368,623.81258695064,0.740992588016667,0.259007411983333,0.481985176033334,0.466491696298348,0.629549746977841,Costa Central del Golfo,False,False,True,False,False,True,True,2,2,2,2,0.5720161387879521,1.7718357194797916,0.38384514504205813,True,True,True,True,2,2,1,0.5,1,113.81822043125369,False,False,False,True,False,0.259007411983333,0.7684927311185763,0.45254063720558846,0.541956176572188,0.7143545778634305,0.8381195085833931,5,0.6630927262686352,True
BJA25K_C+0003_R-0006,66,26.260657,-112.6225691,26-28N,1,1,2,0.5,Desierto de Vizcaíno,,189.257846494174,0.0,189.257846494174,623.839987458026,1.0,0.0,1.0,0.303375625639752,0.303375625639752,,False,True,False,False,False,True,True,1,1,1,1,-0.0,1.0,0.0,False,False,False,False,2,2,1,0.5,1,94.76553899733184,False,False,True,True,False,0.0,-0.757147538817445,-0.9050812744111771,0.541956176572188,0.7143545778634305,-0.7354448908226539,5,-0.22827258992313154,True
BJA25K_C+0004_R-0006,67,26.2588588,-112.3718805,26-28N,4,7,11,0.3636363636363636,Planicies de Magdalena,Desierto de Vizcaíno,385.012713957704,88.2633074268451,473.276021384549,623.839883747684,0.813505642714299,0.186494357285701,0.627011285428598,0.617165917069555,0.758649829410344,Planicies de Magdalena,False,False,True,False,False,True,True,2,2,2,2,0.48109963021412133,1.617852463859811,0.3034284239725884,False,False,False,False,3,2,1,0.3333333333333333,1,80.27430712283432,False,False,True,True,False,0.18649435728570096,0.4641234855127499,0.45254063720558846,0.541956176572188,0.17604257417815697,0.39757628053199007,5,0.40644783080013475,True
BJA25K_C+0005_R-0006,68,26.2566111,-112.1211966,26-28N,7,3,10,0.7,Planicies de Magdalena,Sierra de la Giganta,585.714807963314,38.1249908425715,623.839798805885,623.839798805885,0.938886568449868,0.0611134315501319,0.877773136899736,0.938886568449868,1.0,Planicies de Magdalena,False,False,True,False,False,True,True,2,2,2,2,0.2300202412752281,1.2586254858565127,0.11475716006859837,False,True,False,False,3,2,2,0.6666666666666666,1,71.81584840989632,True,False,True,True,False,0.06111343155013205,-0.24593842255576182,0.45254063720558846,0.541956176572188,1.2526665815487037,-0.3641585269443324,5,0.3274132891652772,True
BJA25K_C+0006_R-0006,69,26.253914,-111.8705181,26-28N,0,5,5,0.0,Sierra de la Giganta,Planicies de Magdalena,555.648760366616,68.1905824696236,623.83934283624,623.83934283624,0.890692077611521,0.109307922388479,0.781384155223042,0.890692077611521,1.0,Sierra de la Giganta,False,False,True,False,False,True,True,2,2,2,2,0.34506593107549316,1.41208301675061,0.19471940098318696,False,True,False,False,4,2,2,0.5,1,71.56274688027938,True,False,True,True,False,0.10930792238847897,0.05739165526802796,0.45254063720558846,0.541956176572188,0.7143545778634305,-0.07135943501871712,5,0.33897672237810356,True
BJA25K_C+0007_R-0006,70,26.2507674,-111.6198462,26-28N,1,0,1,1.0,Sierra de la Giganta,Costa Central del Golfo,385.690477387888,238.148443857946,623.838921245834,623.838921245833,0.61825330907159,0.38174669092841,0.23650661814318,0.618253309071591,1.0,Sierra de la Giganta,False,False,True,False,False,True,True,2,2,2,2,0.6649127450238679,1.9443208622647095,0.47203230978723787,True,True,True,True,3,2,2,0.6666666666666666,1,79.59387914051584,False,False,True,True,False,0.38174669092840996,1.1094335209225201,0.45254063720558846,0.541956176572188,1.2526665815487037,1.583805349300452,5,0.9880804531098903,True
BJA25K_C+0008_R-0006,71,26.2471714,-111.3691819,26-28N,1,6,7,0.1428571428571428,Costa Central del Golfo,Sierra de la Giganta,274.308362950047,0.464611385438569,274.772974335486,623.838516151182,0.998309108140776,0.0016908918592237,0.996618216281553,0.439710527401246,0.440455289664892,,False,True,False,False,False,True,True,2,1,1,1,0.012481577369510164,1.0125597973538099,0.003376065487888269,True,True,True,True,3,2,1,0.3333333333333333,1,93.80563218449292,False,False,True,True,False,0.0016908918592239974,-0.7323213586581192,-0.9050812744111771,0.541956176572188,0.17604257417815697,-0.7251721066866863,5,-0.3289151978011276,True
BJA25K_C+0003_R-0005,72,26.4854873,-112.6208432,26-28N,0,1,1,0.0,Desierto de Vizcaíno,,623.267961527856,0.0,623.267961527856,623.866376465326,1.0,0.0,1.0,0.999040796298623,0.999040796298623,Desierto de Vizcaíno,False,False,True,False,False,True,True,1,1,1,1,-0.0,1.0,0.0,False,False,False,False,1,1,0,0.0,0,77.95296809700093,False,False,True,True,True,0.0,-0.757147538817445,-0.9050812744111771,-0.9007158990918056,-0.9005814331923898,-0.7354448908226539,5,-0.8397942072670942,True
BJA25K_C+0005_R-0005,73,26.4814259,-112.1184849,26-28N,1,1,2,0.5,Sierra de la Giganta,Planicies de Magdalena,591.406681496909,32.4589106021862,623.865592099095,623.865592099094,0.94797130822206,0.0520286917779405,0.895942616444119,0.947971308222062,1.0,Sierra de la Giganta,False,False,True,False,False,True,True,2,2,2,2,0.20444582453978954,1.2268449891534492,0.09864341401963328,False,True,False,False,3,3,2,0.6666666666666666,2,47.46907066045921,True,True,True,True,True,0.052028691777940006,-0.3087569788172437,0.45254063720558846,1.9846282522361816,1.2526665815487037,-0.41935163116449076,5,0.5923453722017478,True
BJA25K_C+0006_R-0005,74,26.4787183,-111.8673137,26-28N,0,1,1,0.0,Sierra de la Giganta,Costa Central del Golfo,408.381236458323,198.047780198923,606.429016657246,623.865193323987,0.673419683493048,0.326580316506952,0.346839366986096,0.654598526778591,0.972051371268462,Sierra de la Giganta,False,False,True,False,False,True,True,2,2,2,2,0.6317303746671504,1.8808623616350215,0.43985122675434196,True,True,True,True,4,2,2,0.5,1,47.082934990562585,True,True,True,True,True,0.32658031650695196,0.983998999576884,0.45254063720558846,0.541956176572188,0.7143545778634305,1.2486495243409073,5,0.7882999831117996,True
BJA25K_C+0007_R-0005,75,26.4755596,-111.6161492,26-28N,2,3,5,0.4,Costa Central del Golfo,Sierra de la Giganta,494.2130628332,67.3459014377935,561.558964270993,623.864915421339,0.880073321373792,0.119926678626208,0.760146642747584,0.792179605899818,0.900129099088275,Costa Central del Golfo,False,False,True,False,False,True,True,2,2,2,2,0.36677887809671217,1.4430787875048963,0.2110885407597879,True,True,True,True,3,2,2,0.6666666666666666,1,58.57057001541812,True,False,True,True,True,0.11992667862620798,0.11865909193488265,0.45254063720558846,0.541956176572188,1.2526665815487037,-0.006846621838156479,5,0.4717951730846412,True
BJA25K_C+0008_R-0005,76,26.4719497,-111.3649925,26-28N,2,7,9,0.2222222222222222,Costa Central del Golfo,,63.607016791872,0.0,63.607016791872,623.864500932261,1.0,0.0,1.0,0.101956461213648,0.101956461213648,,False,True,False,False,False,True,True,1,1,1,1,-0.0,1.0,0.0,True,False,False,False,2,1,0,0.0,0,76.77594395366889,False,False,True,True,True,0.0,-0.757147538817445,-0.9050812744111771,-0.9007158990918056,-0.9005814331923898,-0.7354448908226539,5,-0.8397942072670942,True
BJA25K_C-0001_R-0004,77,26.7130319,-113.6258438,26-28N,1,4,5,0.2,Desierto de Vizcaíno,,188.002157143406,0.0,188.002157143406,623.892860163742,1.0,0.0,1.0,0.301337247382611,0.301337247382611,,False,True,False,False,False,True,True,1,1,1,1,-0.0,1.0,0.0,False,False,False,False,0,1,0,,0,164.52945033655456,False,False,False,False,True,0.0,-0.757147538817445,-0.9050812744111771,-0.9007158990918056,,-0.7354448908226539,4,-0.8245974007857704,True
BJA25K_C+0001_R-0004,79,26.7125788,-113.122469,26-28N,2,1,3,0.6666666666666666,Desierto de Vizcaíno,,306.626538969874,0.0,306.626538969874,623.892705564358,1.0,0.0,1.0,0.491473191199611,0.491473191199611,,False,True,False,False,False,True,True,1,1,1,1,-0.0,1.0,0.0,False,False,False,False,0,1,0,,0,115.09306114937287,False,False,False,True,True,0.0,-0.757147538817445,-0.9050812744111771,-0.9007158990918056,,-0.7354448908226539,4,-0.8245974007857704,True
BJA25K_C+0005_R-0004,80,26.7062365,-112.1157466,26-28N,0,1,1,0.0,Costa Central del Golfo,Sierra de la Giganta,338.333559815957,285.558556407143,623.8921162231,623.892116223102,0.542294975394385,0.457705024605615,0.0845899507887702,0.542294975394384,0.999999999999997,Costa Central del Golfo,False,False,True,True,False,True,False,2,2,2,2,0.6895651716965225,1.9928487977543632,0.4964222701127765,True,True,True,True,3,2,1,0.3333333333333333,1,24.47569250284478,True,True,True,True,True,0.457705024605615,1.205355711009515,0.45254063720558846,0.541956176572188,0.17604257417815697,2.045279902470176,5,0.884235000287125,True
BJA25K_C+0006_R-0004,81,26.7035185,-111.8640779,26-28N,1,4,5,0.2,Costa Central del Golfo,Sierra de la Giganta,423.842842091717,21.8857149707593,445.728557062476,623.891660540456,0.950899006527662,0.049100993472338,0.901798013055324,0.679353273811283,0.714432625491991,,False,True,False,False,False,True,True,2,2,1,2,0.19585961723546258,1.2163561379108931,0.09338017182473501,True,True,True,True,3,2,1,0.3333333333333333,1,23.714048056112482,True,True,True,True,True,0.049100993472337984,-0.329489646970769,0.45254063720558846,0.541956176572188,0.17604257417815697,-0.4371384651034098,5,0.08078225517635092,True
BJA25K_C+0000_R-0003,82,26.9378657,-113.3739047,26-28N,1,1,2,0.5,Desierto de Vizcaíno,,618.222047560382,0.0,618.222047560382,623.919274747253,1.0,0.0,1.0,0.990868646926834,0.990868646926834,Desierto de Vizcaíno,False,False,True,False,False,True,True,1,1,1,1,-0.0,1.0,0.0,False,False,False,False,1,1,0,0.0,0,138.30915065497345,False,False,False,False,True,0.0,-0.757147538817445,-0.9050812744111771,-0.9007158990918056,-0.9005814331923898,-0.7354448908226539,5,-0.8397942072670942,True
BJA25K_C+0004_R-0003,84,26.9333178,-112.3651587,26-28N,1,0,1,1.0,Sierra de la Giganta,Costa Central del Golfo,539.987547632341,83.9310859171952,623.918633549536,623.918633549536,0.865477513566628,0.134522486433372,0.730955027133257,0.865477513566629,1.0,Sierra de la Giganta,False,False,True,False,False,True,True,2,2,2,2,0.3948942232727907,1.484227185923161,0.23285237415430982,True,True,True,True,2,2,2,1.0,1,38.49228314978348,True,True,True,True,True,0.13452248643337195,0.1999946042542501,0.45254063720558846,0.541956176572188,2.329290588919251,0.08182822870011305,5,0.721122047130278,True
BJA25K_C+0005_R-0003,85,26.9310439,-112.1129816,26-28N,2,4,6,0.3333333333333333,Costa Central del Golfo,Sierra de la Giganta,559.924271831188,37.9515764961367,597.875848327324,623.918304550475,0.936522646629206,0.0634773533707938,0.873045293258412,0.897432031962271,0.95825982979949,Costa Central del Golfo,False,False,True,False,False,True,True,2,2,2,2,0.2364302688388008,1.2667192227380777,0.11889595795966623,True,True,True,True,4,2,1,0.25,1,13.953187354614467,True,True,True,True,True,0.06347735337079397,-0.22994002988082254,0.45254063720558846,0.541956176572188,-0.09311342766447968,-0.3497968405682989,5,0.06432930313283505,True
BJA25K_C+0006_R-0003,86,26.9283153,-111.8608104,26-28N,4,6,10,0.4,Costa Central del Golfo,,146.134976149452,0.0,146.134976149452,623.918030768359,1.0,0.0,1.0,0.234221434455878,0.234221434455878,,False,True,False,False,False,True,True,1,1,1,1,-0.0,1.0,0.0,True,False,False,False,2,1,0,0.0,0,12.562794401380918,True,True,True,True,True,0.0,-0.757147538817445,-0.9050812744111771,-0.9007158990918056,-0.9005814331923898,-0.7354448908226539,5,-0.8397942072670942,True
